mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
176	174	694	698	4.0	1/4	1/4	4/4	4	1		viio64	c	I	V	viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
177	175	698	702	2.0	1/4	1/4	4/4	4	1		viio6	c	I	V	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
177	175	700	704	2.0	3/4	3/4	4/4	4	1		I	c	I	V	I		I							M	1	0	0, 4, 1		0	0
178	176	702	706	3.0	1/4	1/4	4/4	4	1		viio]	c	I	V	viio		vii	o						o	1	0	5, 2, -1		5	5
179	177	705	709	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
179	177	706	710	2.0	1/4	1/4	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
179	177	708	712	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
179	177	1417/2	1425/2	0.5	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
180	178	709	713	1.0	0	0	4/4	4	1		V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
180	178	710	714	1.0	1/4	1/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
180	178	711	715	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
180	178	712	716	1.0	3/4	3/4	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
181	179	713	717	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
181	179	714	718	2.0	1/4	1/4	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
181	179	716	720	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
181	179	1433/2	1441/2	0.5	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
182	180	717	721	1.0	0	0	4/4	4	1		V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
182	180	718	722	1.0	1/4	1/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
182	180	719	723	1.0	1/2	1/2	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
182	180	720	724	1.0	3/4	3/4	4/4	4	1		V65	c	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
183	181	721	725	1.0	0	0	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
183	181	722	726	2.0	1/4	1/4	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
183	181	724	728	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
183	181	1449/2	1457/2	1.0	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
184	182	1451/2	1459/2	1.0	1/8	1/8	4/4	4	1		IV	c	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
184	182	1453/2	1461/2	0.5	3/8	3/8	4/4	4	1		IV+	c	I		IV+		IV	+						+	1	0	-1, 3, 7		-1	-1
184	182	727	731	1.0	1/2	1/2	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
184	182	728	732	0.5	3/4	3/4	4/4	4	1		V43/ii	c	I		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
184	182	1457/2	1465/2	0.5	7/8	7/8	4/4	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
185	183	729	733	2.0	0	0	4/4	4	1		V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
185	183	731	735	1.0	1/2	1/2	4/4	4	1		viio7/V	c	I		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
185	183	732	736	1.0	3/4	3/4	4/4	4	1		viio43	c	I		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
186	184	733	737	3.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
186	184	736	740	0.5	3/4	3/4	4/4	4	1		V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
186	184	1473/2	1481/2	0.5	7/8	7/8	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
187	185	737	741	0.5	0	0	4/4	4	1		ii65	c	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
187	185	1475/2	1483/2	2.5	1/8	1/8	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
187	185	740	744	0.5	3/4	3/4	4/4	4	1		V43/ii	c	I		V43/ii		V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
187	185	1481/2	1489/2	0.5	7/8	7/8	4/4	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
188	186	741	745	3.0	0	0	4/4	4	1		#viio43/ii	c	I		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
188	186	744	748	0.5	3/4	3/4	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
188	186	1489/2	1497/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
189	187	745	749	1.5	0	0	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
189	187	1493/2	1501/2	0.5	3/8	3/8	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
189	187	747	751	1.5	1/2	1/2	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
189	187	1497/2	1505/2	0.5	7/8	7/8	4/4	4	1		V7/vi	c	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
190	188	749	753	1.0	0	0	4/4	4	1		ii6	c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
190	188	750	754	1.0	1/4	1/4	4/4	4	1		IV	c	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
190	188	751	755	1.0	1/2	1/2	4/4	4	1		i.i6(6)	c	i		i6(6)		i		6	6				m	1	1	-3, -4, 0		0	-3
190	188	752	756	1.0	3/4	3/4	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
191	189	753	757	1.0	0	0	4/4	4	1		V7/V	c	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
191	189	754	758	1.0	1/4	1/4	4/4	4	1		V7(+b9)/V	c	i		V7(+b9)/V		V		7	+b9	V			Mm7	1	1	2, 6, 3, 0	-3	2	2
191	189	755	759	2.0	1/2	1/2	4/4	4	1		viio43/V	c	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
192	190	757	761	4.0	0	0	4/4	4	1		I.V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
193	191	761	765	2.0	0	0	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
193	191	763	767	1.0	1/2	1/2	4/4	4	1		V6	c	I		V6		V		6					M	1	0	5, 2, 1		1	5
193	191	764	768	1.0	3/4	3/4	4/4	4	1		V2	c	I		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
194	192	765	769	4.0	0	0	4/4	4	1		I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
195	193	769	773	4.0	0	0	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
196	194	773	777	2.0	0	0	4/4	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
196	194	775	779	4.0	1/2	1/2	4/4	4	1		I	c	I		I		I							M	1	0	0, 4, 1		0	0
197	195	779	783	4.0	1/2	1/2	4/4	4	1		ii	c	I		ii		ii							m	1	0	2, -1, 3		2	2
198	196	783	787	2.0	1/2	1/2	4/4	4	1		bVI	c	I		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
199	197	785	789	2.0	0	0	4/4	4	1		V	c	I		V		V							M	1	0	1, 5, 2		1	1
199	197	787	791	2.0	1/2	1/2	4/4	4	1		V7	c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
200	198	789	793	2.0	0	0	4/4	4	1		I\\	c	I		I		I						\\	M	1	0	0, 4, 1		0	0
200	198	791	795	4.0	1/2	1/2	4/4	4	1		i.i	c	i		i		i							m	1	1	0, -3, 1		0	0
201	199	795	799	4.0	1/2	1/2	4/4	4	1		ii	c	i		ii		ii							m	1	1	2, -1, 3		2	2
202	200	799	803	2.0	1/2	1/2	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
203	201	801	805	2.0	0	0	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
203	201	803	807	2.0	1/2	1/2	4/4	4	1		V7/bII	c	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
204	202	805	809	3.0	0	0	4/4	4	1		bII64	c	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
204	202	808	812	1.0	3/4	3/4	4/4	4	1		viio7/VII	c	i		viio7/VII		vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
205	203	809	813	1.0	0	0	4/4	4	1		VII(b64)	c	i		VII(b64)		VII			b64				M	1	1	-2, -3, -6		-2	-2
205	203	810	814	1.0	1/4	1/4	4/4	4	1		VII(4)	c	i		VII(4)		VII			4				M	1	1	-2, -3, -1		-2	-2
205	203	811	815	1.0	1/2	1/2	4/4	4	1		VII	c	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
205	203	812	816	1.0	3/4	3/4	4/4	4	1		VII7	c	i		VII7		VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
206	204	813	817	1.0	0	0	4/4	4	1		vi6	c	i		vi6		vi		6					m	1	1	-7, -3, -4		-4	-7
206	204	814	818	1.0	1/4	1/4	4/4	4	1		V65/bII	c	i		V65/bII		V		65		bII			Mm7	1	1	0, -3, -6, -4		-4	0
206	204	815	819	1.0	1/2	1/2	4/4	4	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
206	204	816	820	1.0	3/4	3/4	4/4	4	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
207	205	817	821	1.0	0	0	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
207	205	818	822	1.0	1/4	1/4	4/4	4	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
207	205	819	823	0.5	1/2	1/2	4/4	4	1		iv(4)	c	i		iv(4)		iv			4				m	1	1	-1, -2, 0		-1	-1
207	205	1639/2	1647/2	0.5	5/8	5/8	4/4	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
207	205	820	824	1.0	3/4	3/4	4/4	4	1		V6/V	c	i		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
208	206	821	825	2.0	0	0	4/4	4	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
208	206	823	827	2.0	1/2	1/2	4/4	4	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
209	207	825	829	2.0	0	0	4/4	4	1		ii%65	c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
209	207	827	831	2.0	1/2	1/2	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
210	208	829	833	1.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
210	208	830	834	1.0	1/4	1/4	4/4	4	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
210	208	831	835	1.0	1/2	1/2	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
210	208	832	836	1.0	3/4	3/4	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
211	209	833	837	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
211	209	834	838	1.0	1/4	1/4	4/4	4	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
211	209	835	839	1.0	1/2	1/2	4/4	4	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
211	209	836	840	1.0	3/4	3/4	4/4	4	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
212	210	837	841	1.0	0	0	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
212	210	838	842	1.0	1/4	1/4	4/4	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
212	210	839	843	1.0	1/2	1/2	4/4	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
212	210	840	844	1.0	3/4	3/4	4/4	4	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
213	211	841	845	1.0	0	0	4/4	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
213	211	842	846	1.0	1/4	1/4	4/4	4	1		iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
213	211	843	847	1.0	1/2	1/2	4/4	4	1		V(6)	c	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
213	211	844	848	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
214	212	845	849	1.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
214	212	846	850	1.0	1/4	1/4	4/4	4	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
214	212	847	851	1.0	1/2	1/2	4/4	4	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
214	212	848	852	1.0	3/4	3/4	4/4	4	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
215	213	849	853	1.0	0	0	4/4	4	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
215	213	850	854	1.0	1/4	1/4	4/4	4	1		iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
215	213	851	855	1.0	1/2	1/2	4/4	4	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
215	213	852	856	1.0	3/4	3/4	4/4	4	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
216	214	853	857	3.0	0	0	4/4	4	1		i[i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
216	214	856	860	1.0	3/4	3/4	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
217	215	857	861	1.0	0	0	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
217	215	858	862	1.0	1/4	1/4	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
217	215	859	863	1.0	1/2	1/2	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
217	215	860	864	1.0	3/4	3/4	4/4	4	1		#viio64	c	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
218	216	861	865	3.0	0	0	4/4	4	1		i6	c	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
218	216	864	868	1.0	3/4	3/4	4/4	4	1		#viio	c	i	i	#viio		#vii	o						o	1	1	5, 2, -1		5	5
219	217	865	869	1.0	0	0	4/4	4	1		i]	c	i	i	i		i							m	1	1	0, -3, 1		0	0
219	217	866	870	7.0	1/4	1/4	4/4	4	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
221	219	873	877	3.0	0	0	4/4	4	1		i\\	c	i		i		i						\\	m	1	1	0, -3, 1		0	0
